,0,1,2
0,"October 31, 2003",0.692937,ARS Argentine Peso
0,"November 30, 2003",0.71572,ARS Argentine Peso
0,"December 31, 2003",0.736881,ARS Argentine Peso
0,"January 31, 2004",0.767829,ARS Argentine Peso
0,"February 29, 2004",0.776447,ARS Argentine Peso
0,"March 31, 2004",0.749381,ARS Argentine Peso
0,"April 30, 2004",0.74861,ARS Argentine Peso
0,"May 31, 2004",0.706948,ARS Argentine Peso
0,"June 30, 2004",0.694808,ARS Argentine Peso
0,"July 31, 2004",0.714939,ARS Argentine Peso
0,"August 31, 2004",0.710277,ARS Argentine Peso
0,"September 30, 2004",0.703539,ARS Argentine Peso
0,"October 31, 2004",0.732149,ARS Argentine Peso
0,"November 30, 2004",0.770377,ARS Argentine Peso
0,"December 31, 2004",0.766064,ARS Argentine Peso
0,"January 31, 2005",0.765886,ARS Argentine Peso
0,"February 28, 2005",0.780806,ARS Argentine Peso
0,"March 31, 2005",0.785669,ARS Argentine Peso
0,"April 30, 2005",0.773222,ARS Argentine Peso
0,"May 31, 2005",0.766697,ARS Argentine Peso
0,"June 30, 2005",0.766312,ARS Argentine Peso
0,"July 31, 2005",0.753611,ARS Argentine Peso
0,"August 31, 2005",0.76235,ARS Argentine Peso
0,"September 30, 2005",0.764917,ARS Argentine Peso
0,"October 31, 2005",0.754216,ARS Argentine Peso
0,"November 30, 2005",0.7354,ARS Argentine Peso
0,"December 31, 2005",0.74205,ARS Argentine Peso
0,"January 31, 2006",0.748888,ARS Argentine Peso
0,"February 28, 2006",0.741646,ARS Argentine Peso
0,"March 31, 2006",0.728117,ARS Argentine Peso
0,"April 30, 2006",0.735298,ARS Argentine Peso
0,"May 31, 2006",0.764506,ARS Argentine Peso
0,"June 30, 2006",0.740439,ARS Argentine Peso
0,"July 31, 2006",0.751108,ARS Argentine Peso
0,"August 31, 2006",0.762766,ARS Argentine Peso
0,"September 30, 2006",0.756105,ARS Argentine Peso
0,"October 31, 2006",0.753266,ARS Argentine Peso
0,"November 30, 2006",0.771959,ARS Argentine Peso
0,"December 31, 2006",0.785923,ARS Argentine Peso
0,"January 31, 2007",0.782585,ARS Argentine Peso
0,"February 28, 2007",0.782223,ARS Argentine Peso
0,"March 31, 2007",0.792145,ARS Argentine Peso
0,"April 30, 2007",0.826121,ARS Argentine Peso
0,"May 31, 2007",0.824412,ARS Argentine Peso
0,"June 30, 2007",0.841369,ARS Argentine Peso
0,"July 31, 2007",0.8673,ARS Argentine Peso
0,"August 31, 2007",0.830764,ARS Argentine Peso
0,"September 30, 2007",0.844477,ARS Argentine Peso
0,"October 31, 2007",0.897676,ARS Argentine Peso
0,"November 30, 2007",0.89882,ARS Argentine Peso
0,"December 31, 2007",0.872079,ARS Argentine Peso
0,"January 31, 2008",0.881419,ARS Argentine Peso
0,"February 29, 2008",0.908731,ARS Argentine Peso
0,"March 31, 2008",0.924613,ARS Argentine Peso
0,"April 30, 2008",0.930074,ARS Argentine Peso
0,"May 31, 2008",0.947824,ARS Argentine Peso
0,"June 30, 2008",0.950205,ARS Argentine Peso
0,"July 31, 2008",0.962141,ARS Argentine Peso
0,"August 31, 2008",0.886928,ARS Argentine Peso
0,"September 30, 2008",0.820147,ARS Argentine Peso
0,"October 31, 2008",0.698368,ARS Argentine Peso
0,"November 30, 2008",0.657614,ARS Argentine Peso
0,"December 31, 2008",0.671663,ARS Argentine Peso
0,"January 31, 2009",0.67825,ARS Argentine Peso
0,"February 28, 2009",0.649911,ARS Argentine Peso
0,"March 31, 2009",0.665408,ARS Argentine Peso
0,"April 30, 2009",0.714794,ARS Argentine Peso
0,"May 31, 2009",0.761852,ARS Argentine Peso
0,"June 30, 2009",0.8039,ARS Argentine Peso
0,"July 31, 2009",0.801809,ARS Argentine Peso
0,"August 31, 2009",0.835031,ARS Argentine Peso
0,"September 30, 2009",0.860661,ARS Argentine Peso
0,"October 31, 2009",0.904449,ARS Argentine Peso
0,"November 30, 2009",0.918268,ARS Argentine Peso
0,"December 31, 2009",0.901461,ARS Argentine Peso
0,"January 31, 2010",0.910971,ARS Argentine Peso
0,"February 28, 2010",0.885171,ARS Argentine Peso
0,"March 31, 2010",0.910915,ARS Argentine Peso
0,"April 30, 2010",0.925888,ARS Argentine Peso
0,"May 31, 2010",0.874617,ARS Argentine Peso
0,"June 30, 2010",0.853896,ARS Argentine Peso
0,"July 31, 2010",0.874687,ARS Argentine Peso
0,"August 31, 2010",0.900667,ARS Argentine Peso
0,"September 30, 2010",0.934946,ARS Argentine Peso
0,"October 31, 2010",0.980949,ARS Argentine Peso
0,"November 30, 2010",0.988948,ARS Argentine Peso
0,"December 31, 2010",0.992106,ARS Argentine Peso
0,"January 31, 2011",0.997458,ARS Argentine Peso
0,"February 28, 2011",1.00857,ARS Argentine Peso
0,"March 31, 2011",1.010227,ARS Argentine Peso
0,"April 30, 2011",1.057694,ARS Argentine Peso
0,"May 31, 2011",1.069041,ARS Argentine Peso
0,"June 30, 2011",1.0605,ARS Argentine Peso
0,"July 31, 2011",1.077977,ARS Argentine Peso
0,"August 31, 2011",1.049288,ARS Argentine Peso
0,"September 30, 2011",1.028416,ARS Argentine Peso
0,"October 31, 2011",1.013382,ARS Argentine Peso
0,"November 30, 2011",1.013919,ARS Argentine Peso
0,"December 31, 2011",1.014037,ARS Argentine Peso
0,"January 31, 2012",1.038605,ARS Argentine Peso
0,"February 29, 2012",1.072094,ARS Argentine Peso
0,"March 31, 2012",1.055216,ARS Argentine Peso
0,"April 30, 2012",1.035825,ARS Argentine Peso
0,"May 31, 2012",0.999002,ARS Argentine Peso
0,"June 30, 2012",0.996554,ARS Argentine Peso
0,"July 31, 2012",1.029849,ARS Argentine Peso
0,"August 31, 2012",1.048147,ARS Argentine Peso
0,"September 30, 2012",1.040441,ARS Argentine Peso
0,"October 31, 2012",1.029096,ARS Argentine Peso
0,"November 30, 2012",1.039525,ARS Argentine Peso
0,"December 31, 2012",1.045817,ARS Argentine Peso
0,"January 31, 2013",1.049211,ARS Argentine Peso
0,"February 28, 2013",1.032333,ARS Argentine Peso
0,"March 31, 2013",1.033905,ARS Argentine Peso
0,"April 30, 2013",1.037919,ARS Argentine Peso
0,"May 31, 2013",0.993495,ARS Argentine Peso
0,"June 30, 2013",0.944223,ARS Argentine Peso
0,"July 31, 2013",0.915825,ARS Argentine Peso
0,"August 31, 2013",0.904539,ARS Argentine Peso
0,"September 30, 2013",0.925886,ARS Argentine Peso
0,"October 31, 2013",0.951809,ARS Argentine Peso
0,"November 30, 2013",0.932589,ARS Argentine Peso
0,"December 31, 2013",0.898481,ARS Argentine Peso
0,"January 31, 2014",0.885959,ARS Argentine Peso
0,"February 28, 2014",0.895596,ARS Argentine Peso
0,"March 31, 2014",0.907179,ARS Argentine Peso
0,"April 30, 2014",0.931476,ARS Argentine Peso
0,"May 31, 2014",0.935072,ARS Argentine Peso
0,"June 30, 2014",0.936401,ARS Argentine Peso
0,"July 31, 2014",0.939235,ARS Argentine Peso
0,"August 31, 2014",0.930935,ARS Argentine Peso
0,"September 30, 2014",0.906378,ARS Argentine Peso
0,"October 31, 2014",0.876443,ARS Argentine Peso
0,"November 30, 2014",0.866082,ARS Argentine Peso
0,"December 31, 2014",0.824382,ARS Argentine Peso
0,"January 31, 2015",0.808002,ARS Argentine Peso
0,"February 28, 2015",0.779628,ARS Argentine Peso
0,"March 31, 2015",0.773236,ARS Argentine Peso
0,"April 30, 2015",0.772879,ARS Argentine Peso
0,"May 31, 2015",0.788624,ARS Argentine Peso
0,"June 30, 2015",0.770904,ARS Argentine Peso
0,"July 31, 2015",0.742075,ARS Argentine Peso
0,"August 31, 2015",0.730924,ARS Argentine Peso
0,"September 30, 2015",0.706281,ARS Argentine Peso
0,"October 31, 2015",0.720566,ARS Argentine Peso
0,"November 30, 2015",0.714379,ARS Argentine Peso
0,"December 31, 2015",0.724635,ARS Argentine Peso
0,"January 31, 2016",0.703091,ARS Argentine Peso
0,"February 29, 2016",0.712552,ARS Argentine Peso
0,"March 31, 2016",0.749411,ARS Argentine Peso
0,"April 30, 2016",0.766435,ARS Argentine Peso
0,"May 31, 2016",0.732371,ARS Argentine Peso
0,"June 30, 2016",0.739273,ARS Argentine Peso
0,"July 31, 2016",0.752822,ARS Argentine Peso
0,"August 31, 2016",0.762738,ARS Argentine Peso
0,"September 30, 2016",0.757159,ARS Argentine Peso
0,"October 31, 2016",0.761607,ARS Argentine Peso
0,"November 30, 2016",0.752025,ARS Argentine Peso
0,"December 31, 2016",0.733774,ARS Argentine Peso
0,"January 31, 2017",0.745303,ARS Argentine Peso
0,"February 28, 2017",0.766843,ARS Argentine Peso
0,"March 31, 2017",0.762076,ARS Argentine Peso
0,"April 30, 2017",0.753423,ARS Argentine Peso
0,"May 31, 2017",0.743242,ARS Argentine Peso
0,"June 30, 2017",0.755527,ARS Argentine Peso
0,"July 31, 2017",0.780004,ARS Argentine Peso
0,"August 31, 2017",0.791564,ARS Argentine Peso
0,"September 30, 2017",0.797674,ARS Argentine Peso
0,"October 31, 2017",0.778581,ARS Argentine Peso
0,"November 30, 2017",0.762175,ARS Argentine Peso
0,"December 31, 2017",0.765781,ARS Argentine Peso
0,"January 31, 2018",0.7954,ARS Argentine Peso
0,"February 28, 2018",0.786972,ARS Argentine Peso
0,"March 31, 2018",0.775811,ARS Argentine Peso
0,"April 30, 2018",0.768174,ARS Argentine Peso
0,"May 31, 2018",0.75304,ARS Argentine Peso
0,"June 30, 2018",0.749633,ARS Argentine Peso
0,"July 31, 2018",0.740481,ARS Argentine Peso
0,"August 31, 2018",0.732792,ARS Argentine Peso
0,"September 30, 2018",0.720047,ARS Argentine Peso
0,"October 31, 2018",0.710399,ARS Argentine Peso
0,"November 30, 2018",0.724688,ARS Argentine Peso
0,"December 31, 2018",0.716011,ARS Argentine Peso
0,"January 31, 2019",0.715311,ARS Argentine Peso
0,"February 28, 2019",0.714243,ARS Argentine Peso
0,"March 31, 2019",0.707874,ARS Argentine Peso
0,"April 30, 2019",0.711352,ARS Argentine Peso
0,"May 31, 2019",0.694645,ARS Argentine Peso
0,"June 30, 2019",0.694795,ARS Argentine Peso
0,"July 31, 2019",0.698253,ARS Argentine Peso
0,"August 31, 2019",0.67743,ARS Argentine Peso
0,"September 30, 2019",0.680854,ARS Argentine Peso
0,"October 31, 2019",0.680027,ARS Argentine Peso
0,"November 30, 2019",0.68277,ARS Argentine Peso
0,"December 31, 2019",0.688739,ARS Argentine Peso
0,"January 08, 2020",0.694128,ARS Argentine Peso
0,Average,{{results.average}},ARS Argentine Peso
0,{{point.Date}},{{point.Rate}},ARS Argentine Peso
0,Average,0.761312,AUD Australian Dollar
0,"January 31, 1990",0.781105,AUD Australian Dollar
0,"February 28, 1990",0.759321,AUD Australian Dollar
0,"March 31, 1990",0.755618,AUD Australian Dollar
0,"April 30, 1990",0.763662,AUD Australian Dollar
0,"May 31, 1990",0.761055,AUD Australian Dollar
0,"June 30, 1990",0.779029,AUD Australian Dollar
0,"July 31, 1990",0.790762,AUD Australian Dollar
0,"August 31, 1990",0.808713,AUD Australian Dollar
0,"September 30, 1990",0.825116,AUD Australian Dollar
0,"October 31, 1990",0.800595,AUD Australian Dollar
0,"November 30, 1990",0.7729,AUD Australian Dollar
0,"December 31, 1990",0.77019,AUD Australian Dollar
0,"January 31, 1991",0.779295,AUD Australian Dollar
0,"February 28, 1991",0.783505,AUD Australian Dollar
0,"March 31, 1991",0.771067,AUD Australian Dollar
0,"April 30, 1991",0.779468,AUD Australian Dollar
0,"May 31, 1991",0.774268,AUD Australian Dollar
0,"June 30, 1991",0.759815,AUD Australian Dollar
0,"July 31, 1991",0.771559,AUD Australian Dollar
0,"August 31, 1991",0.782345,AUD Australian Dollar
0,"September 30, 1991",0.79369,AUD Australian Dollar
0,"October 31, 1991",0.792505,AUD Australian Dollar
0,"November 30, 1991",0.786595,AUD Australian Dollar
0,"December 31, 1991",0.771224,AUD Australian Dollar
0,"January 31, 1992",0.747557,AUD Australian Dollar
0,"February 29, 1992",0.751784,AUD Australian Dollar
0,"March 31, 1992",0.758645,AUD Australian Dollar
0,"April 30, 1992",0.762405,AUD Australian Dollar
0,"May 31, 1992",0.75587,AUD Australian Dollar
0,"June 30, 1992",0.755605,AUD Australian Dollar
0,"July 31, 1992",0.745065,AUD Australian Dollar
0,"August 31, 1992",0.724786,AUD Australian Dollar
0,"September 30, 1992",0.722548,AUD Australian Dollar
0,"October 31, 1992",0.71481,AUD Australian Dollar
0,"November 30, 1992",0.689837,AUD Australian Dollar
0,"December 31, 1992",0.689736,AUD Australian Dollar
0,"January 31, 1993",0.672974,AUD Australian Dollar
0,"February 28, 1993",0.682937,AUD Australian Dollar
0,"March 31, 1993",0.707752,AUD Australian Dollar
0,"April 30, 1993",0.711545,AUD Australian Dollar
0,"May 31, 1993",0.698585,AUD Australian Dollar
0,"June 30, 1993",0.674918,AUD Australian Dollar
0,"July 31, 1993",0.677876,AUD Australian Dollar
0,"August 31, 1993",0.677364,AUD Australian Dollar
0,"September 30, 1993",0.651667,AUD Australian Dollar
0,"October 31, 1993",0.661,AUD Australian Dollar
0,"November 30, 1993",0.66465,AUD Australian Dollar
0,"December 31, 1993",0.673635,AUD Australian Dollar
0,"January 31, 1994",0.696075,AUD Australian Dollar
0,"February 28, 1994",0.716105,AUD Australian Dollar
0,"March 31, 1994",0.71087,AUD Australian Dollar
0,"April 30, 1994",0.715648,AUD Australian Dollar
0,"May 31, 1994",0.724333,AUD Australian Dollar
0,"June 30, 1994",0.732909,AUD Australian Dollar
0,"July 31, 1994",0.734085,AUD Australian Dollar
0,"August 31, 1994",0.7401,AUD Australian Dollar
0,"September 30, 1994",0.742,AUD Australian Dollar
0,"October 31, 1994",0.737875,AUD Australian Dollar
0,"November 30, 1994",0.75492,AUD Australian Dollar
0,"December 31, 1994",0.773886,AUD Australian Dollar
0,"January 31, 1995",0.76469,AUD Australian Dollar
0,"February 28, 1995",0.744726,AUD Australian Dollar
0,"March 31, 1995",0.734517,AUD Australian Dollar
0,"April 30, 1995",0.73564,AUD Australian Dollar
0,"May 31, 1995",0.727164,AUD Australian Dollar
0,"June 30, 1995",0.719591,AUD Australian Dollar
0,"July 31, 1995",0.72792,AUD Australian Dollar
0,"August 31, 1995",0.741365,AUD Australian Dollar
0,"September 30, 1995",0.75371,AUD Australian Dollar
0,"October 31, 1995",0.75699,AUD Australian Dollar
0,"November 30, 1995",0.745343,AUD Australian Dollar
0,"December 31, 1995",0.740525,AUD Australian Dollar
0,"January 31, 1996",0.74171,AUD Australian Dollar
0,"February 29, 1996",0.75557,AUD Australian Dollar
0,"March 31, 1996",0.771362,AUD Australian Dollar
0,"April 30, 1996",0.785664,AUD Australian Dollar
0,"May 31, 1996",0.796995,AUD Australian Dollar
0,"June 30, 1996",0.791215,AUD Australian Dollar
0,"July 31, 1996",0.789741,AUD Australian Dollar
0,"August 31, 1996",0.783045,AUD Australian Dollar
0,"September 30, 1996",0.79279,AUD Australian Dollar
0,"October 31, 1996",0.791791,AUD Australian Dollar
0,"November 30, 1996",0.796837,AUD Australian Dollar
0,"December 31, 1996",0.79661,AUD Australian Dollar
0,"January 31, 1997",0.777557,AUD Australian Dollar
0,"February 28, 1997",0.767679,AUD Australian Dollar
0,"March 31, 1997",0.787471,AUD Australian Dollar
0,"April 30, 1997",0.778682,AUD Australian Dollar
0,"May 31, 1997",0.7751,AUD Australian Dollar
0,"June 30, 1997",0.754224,AUD Australian Dollar
0,"July 31, 1997",0.741986,AUD Australian Dollar
0,"August 31, 1997",0.740362,AUD Australian Dollar
0,"September 30, 1997",0.723095,AUD Australian Dollar
0,"October 31, 1997",0.719714,AUD Australian Dollar
0,"November 30, 1997",0.695256,AUD Australian Dollar
0,"December 31, 1997",0.661873,AUD Australian Dollar
0,"January 31, 1998",0.656585,AUD Australian Dollar
0,"February 28, 1998",0.674363,AUD Australian Dollar
0,"March 31, 1998",0.669627,AUD Australian Dollar
0,"April 30, 1998",0.652309,AUD Australian Dollar
0,"May 31, 1998",0.631235,AUD Australian Dollar
0,"June 30, 1998",0.604559,AUD Australian Dollar
0,"July 31, 1998",0.618022,AUD Australian Dollar
0,"August 31, 1998",0.588838,AUD Australian Dollar
0,"September 30, 1998",0.588862,AUD Australian Dollar
0,"October 31, 1998",0.617852,AUD Australian Dollar
0,"November 30, 1998",0.634942,AUD Australian Dollar
0,"December 31, 1998",0.618205,AUD Australian Dollar
0,"January 31, 1999",0.632438,AUD Australian Dollar
0,"February 28, 1999",0.640356,AUD Australian Dollar
0,"March 31, 1999",0.630812,AUD Australian Dollar
0,"April 30, 1999",0.643106,AUD Australian Dollar
0,"May 31, 1999",0.662591,AUD Australian Dollar
0,"June 30, 1999",0.656407,AUD Australian Dollar
0,"July 31, 1999",0.656213,AUD Australian Dollar
0,"August 31, 1999",0.644636,AUD Australian Dollar
0,"September 30, 1999",0.649619,AUD Australian Dollar
0,"October 31, 1999",0.651144,AUD Australian Dollar
0,"November 30, 1999",0.638834,AUD Australian Dollar
0,"December 31, 1999",0.640753,AUD Australian Dollar
0,"January 31, 2000",0.656473,AUD Australian Dollar
0,"February 29, 2000",0.627936,AUD Australian Dollar
0,"March 31, 2000",0.608637,AUD Australian Dollar
0,"April 30, 2000",0.595797,AUD Australian Dollar
0,"May 31, 2000",0.578235,AUD Australian Dollar
0,"June 30, 2000",0.593783,AUD Australian Dollar
0,"July 31, 2000",0.588344,AUD Australian Dollar
0,"August 31, 2000",0.580595,AUD Australian Dollar
0,"September 30, 2000",0.553183,AUD Australian Dollar
0,"October 31, 2000",0.528437,AUD Australian Dollar
0,"November 30, 2000",0.522436,AUD Australian Dollar
0,"December 31, 2000",0.547552,AUD Australian Dollar
0,"January 31, 2001",0.555634,AUD Australian Dollar
0,"February 28, 2001",0.53462,AUD Australian Dollar
0,"March 31, 2001",0.504155,AUD Australian Dollar
0,"April 30, 2001",0.501531,AUD Australian Dollar
0,"May 31, 2001",0.520594,AUD Australian Dollar
0,"June 30, 2001",0.518121,AUD Australian Dollar
0,"July 31, 2001",0.510379,AUD Australian Dollar
0,"August 31, 2001",0.524508,AUD Australian Dollar
0,"September 30, 2001",0.506944,AUD Australian Dollar
0,"October 31, 2001",0.504499,AUD Australian Dollar
0,"November 30, 2001",0.517075,AUD Australian Dollar
0,"December 31, 2001",0.51426,AUD Australian Dollar
0,"January 31, 2002",0.517389,AUD Australian Dollar
0,"February 28, 2002",0.51305,AUD Australian Dollar
0,"March 31, 2002",0.524835,AUD Australian Dollar
0,"April 30, 2002",0.535586,AUD Australian Dollar
0,"May 31, 2002",0.54908,AUD Australian Dollar
0,"June 30, 2002",0.568429,AUD Australian Dollar
0,"July 31, 2002",0.554785,AUD Australian Dollar
0,"August 31, 2002",0.541266,AUD Australian Dollar
0,"September 30, 2002",0.547205,AUD Australian Dollar
0,"October 31, 2002",0.549886,AUD Australian Dollar
0,"November 30, 2002",0.561445,AUD Australian Dollar
0,"December 31, 2002",0.562633,AUD Australian Dollar
0,"January 31, 2003",0.582156,AUD Australian Dollar
0,"February 28, 2003",0.594415,AUD Australian Dollar
0,"March 31, 2003",0.602405,AUD Australian Dollar
0,"April 30, 2003",0.60854,AUD Australian Dollar
0,"May 31, 2003",0.645614,AUD Australian Dollar
0,"June 30, 2003",0.66493,AUD Australian Dollar
0,"July 31, 2003",0.662814,AUD Australian Dollar
0,"August 31, 2003",0.651724,AUD Australian Dollar
0,"September 30, 2003",0.660245,AUD Australian Dollar
0,"October 31, 2003",0.692937,AUD Australian Dollar
0,"November 30, 2003",0.71572,AUD Australian Dollar
0,"December 31, 2003",0.736881,AUD Australian Dollar
0,"January 31, 2004",0.767829,AUD Australian Dollar
0,"February 29, 2004",0.776447,AUD Australian Dollar
0,"March 31, 2004",0.749381,AUD Australian Dollar
0,"April 30, 2004",0.74861,AUD Australian Dollar
0,"May 31, 2004",0.706948,AUD Australian Dollar
0,"June 30, 2004",0.694808,AUD Australian Dollar
0,"July 31, 2004",0.714939,AUD Australian Dollar
0,"August 31, 2004",0.710277,AUD Australian Dollar
0,"September 30, 2004",0.703539,AUD Australian Dollar
0,"October 31, 2004",0.732149,AUD Australian Dollar
0,"November 30, 2004",0.770377,AUD Australian Dollar
0,"December 31, 2004",0.766064,AUD Australian Dollar
0,"January 31, 2005",0.765886,AUD Australian Dollar
0,"February 28, 2005",0.780806,AUD Australian Dollar
0,"March 31, 2005",0.785669,AUD Australian Dollar
0,"April 30, 2005",0.773222,AUD Australian Dollar
0,"May 31, 2005",0.766697,AUD Australian Dollar
0,"June 30, 2005",0.766312,AUD Australian Dollar
0,"July 31, 2005",0.753611,AUD Australian Dollar
0,"August 31, 2005",0.76235,AUD Australian Dollar
0,"September 30, 2005",0.764917,AUD Australian Dollar
0,"October 31, 2005",0.754216,AUD Australian Dollar
0,"November 30, 2005",0.7354,AUD Australian Dollar
0,"December 31, 2005",0.74205,AUD Australian Dollar
0,"January 31, 2006",0.748888,AUD Australian Dollar
0,"February 28, 2006",0.741646,AUD Australian Dollar
0,"March 31, 2006",0.728117,AUD Australian Dollar
0,"April 30, 2006",0.735298,AUD Australian Dollar
0,"May 31, 2006",0.764506,AUD Australian Dollar
0,"June 30, 2006",0.740439,AUD Australian Dollar
0,"July 31, 2006",0.751108,AUD Australian Dollar
0,"August 31, 2006",0.762766,AUD Australian Dollar
0,"September 30, 2006",0.756105,AUD Australian Dollar
0,"October 31, 2006",0.753266,AUD Australian Dollar
0,"November 30, 2006",0.771959,AUD Australian Dollar
0,"December 31, 2006",0.785923,AUD Australian Dollar
0,"January 31, 2007",0.782585,AUD Australian Dollar
0,"February 28, 2007",0.782223,AUD Australian Dollar
0,"March 31, 2007",0.792145,AUD Australian Dollar
0,"April 30, 2007",0.826121,AUD Australian Dollar
0,"May 31, 2007",0.824412,AUD Australian Dollar
0,"June 30, 2007",0.841369,AUD Australian Dollar
0,"July 31, 2007",0.8673,AUD Australian Dollar
0,"August 31, 2007",0.830764,AUD Australian Dollar
0,"September 30, 2007",0.844477,AUD Australian Dollar
0,"October 31, 2007",0.897676,AUD Australian Dollar
0,"November 30, 2007",0.89882,AUD Australian Dollar
0,"December 31, 2007",0.872079,AUD Australian Dollar
0,"January 31, 2008",0.881419,AUD Australian Dollar
0,"February 29, 2008",0.908731,AUD Australian Dollar
0,"March 31, 2008",0.924613,AUD Australian Dollar
0,"April 30, 2008",0.930074,AUD Australian Dollar
0,"May 31, 2008",0.947824,AUD Australian Dollar
0,"June 30, 2008",0.950205,AUD Australian Dollar
0,"July 31, 2008",0.962141,AUD Australian Dollar
0,"August 31, 2008",0.886928,AUD Australian Dollar
0,"September 30, 2008",0.820147,AUD Australian Dollar
